Datetime,AEP,COMED,DAYTON,DEOK,DOM,DUQ,FE,PJME,PJMW
1/16/2013 7:00,17303,11414,2203,3390,12135,1659,8378,33803,6286
1/16/2013 8:00,18105,12684,2356,3576,12734,1760,8930,35932,6608
1/16/2013 9:00,17999,13210,2350,3575,12586,1783,8846,36136,6608
1/16/2013 10:00,17895,13047,2336,3547,12276,1805,8811,36387,6636
1/16/2013 11:00,17990,13054,2336,3553,12228,1821,8925,36469,6702
1/16/2013 12:00,17836,13049,2319,3541,12255,1828,8911,36491,6663
1/16/2013 13:00,17685,12916,2289,3515,12140,1833,8815,36300,6605
1/16/2013 14:00,17562,12803,2263,3461,12059,1837,8811,36230,6610
1/16/2013 15:00,17317,12809,2243,3447,11938,1812,8668,36140,6533
1/16/2013 16:00,17130,12862,2227,3416,11941,1804,8544,36147,6535
1/16/2013 17:00,17431,12947,2246,3466,12214,1822,8600,37078,6631
1/16/2013 18:00,18073,13371,2340,3613,12847,1905,9091,38808,6936
1/16/2013 19:00,18436,13873,2424,3725,12788,1915,9346,38511,6885
1/16/2013 20:00,18319,13644,2401,3696,12489,1891,9233,37707,6910
1/16/2013 21:00,18116,13364,2352,3642,12083,1846,9070,36547,6734
1/16/2013 22:00,17497,12990,2277,3500,11403,1777,8707,34691,6450
1/16/2013 23:00,16661,12401,2137,3283,10547,1682,8207,31984,6088
1/17/2013 0:00,15692,11499,2003,3072,9756,1594,7707,29516,5746
1/17/2013 1:00,15088,10738,1910,2898,9219,1500,7408,27773,5415
1/17/2013 2:00,14521,10203,1856,2813,8937,1451,7110,26852,5313
1/17/2013 3:00,14448,9910,1812,2761,8851,1425,7065,26378,5257
1/17/2013 4:00,14388,9783,1812,2743,8858,1418,7048,26327,5240
1/17/2013 5:00,14710,9804,1858,2832,9180,1432,7107,27033,5357
1/17/2013 6:00,15524,10096,1990,3032,10027,1529,7529,29240,5711
1/17/2013 7:00,17107,10910,2214,3280,11332,1680,8290,33045,6232
1/17/2013 8:00,17997,12213,2355,3538,11943,1778,8867,35046,6565
1/17/2013 9:00,17931,12809,2352,3588,11816,1801,8871,34941,6540
1/17/2013 10:00,17844,12756,2332,3567,11720,1820,8917,34856,6583
1/17/2013 11:00,17854,12742,2318,3588,11732,1836,8932,34763,6499
1/17/2013 12:00,17807,12762,2291,3523,11799,1825,8917,34522,6506
1/17/2013 13:00,17804,12709,2229,3432,11840,1839,8785,34141,6478
1/17/2013 14:00,17774,12617,2191,3308,11981,1826,8783,34270,6408
1/17/2013 15:00,17631,12571,2133,3235,12141,1807,8657,34333,6443
1/17/2013 16:00,17678,12419,2106,3190,12416,1802,8482,34746,6445
1/17/2013 17:00,17798,12414,2117,3185,12917,1817,8483,35954,6531
1/17/2013 18:00,18201,12816,2209,3331,13689,1877,8849,37891,6920
1/17/2013 19:00,18516,13724,2346,3544,13783,1906,9203,37840,6888
1/17/2013 20:00,18276,13670,2346,3537,13674,1883,9163,37157,6838
1/17/2013 21:00,18049,13486,2335,3528,13330,1834,9060,36310,6744
1/17/2013 22:00,17753,13228,2281,3422,12687,1774,8750,34614,6505
1/17/2013 23:00,16986,12717,2170,3260,11963,1671,8302,32193,6214
1/18/2013 0:00,16284,11903,2062,3088,11303,1578,7898,29885,5861
1/18/2013 1:00,15766,11199,2005,2975,10820,1509,7570,28313,5668
1/18/2013 2:00,15595,10729,1959,2921,10641,1494,7437,27549,5591
1/18/2013 3:00,15559,10444,1931,2924,10692,1479,7320,27281,5561
1/18/2013 4:00,15634,10323,1952,2945,10868,1482,7341,27380,5668
1/18/2013 5:00,15911,10297,2006,3022,11324,1513,7510,28290,5729
1/18/2013 6:00,16695,10538,2149,3248,12077,1605,7878,30747,6219
1/18/2013 7:00,18006,11254,2367,3602,13215,1749,8612,34726,6765
1/18/2013 8:00,18882,12424,2511,3810,13901,1843,9121,36931,7124
1/18/2013 9:00,18865,13064,2473,3742,13725,1853,9150,36927,7112
1/18/2013 10:00,18596,13140,2422,3641,13100,1869,9121,36489,6884
1/18/2013 11:00,18287,13165,2379,3541,12694,1869,9025,36126,6837
1/18/2013 12:00,17744,13153,2313,3476,12354,1855,8915,35589,6681
1/18/2013 13:00,17355,12952,2265,3397,12056,1848,8828,34942,6506
1/18/2013 14:00,16928,12652,2220,3320,11721,1813,8760,34471,6374
1/18/2013 15:00,16665,12498,2167,3268,11529,1771,8590,34075,6150
1/18/2013 16:00,16362,12260,2116,3213,11476,1746,8494,34196,6158
1/18/2013 17:00,16483,12162,2125,3199,11903,1775,8513,35332,6208
1/18/2013 18:00,17272,12426,2193,3325,13018,1846,8809,38283,6724
1/18/2013 19:00,18082,13240,2318,3522,13517,1896,9118,38987,6966
1/18/2013 20:00,18019,13159,2295,3472,13547,1874,9019,38247,6932
1/18/2013 21:00,17964,12889,2254,3413,13461,1834,8784,37512,6905
1/18/2013 22:00,17644,12536,2198,3306,13188,1788,8482,36283,6708
1/18/2013 23:00,17035,12063,2085,3153,12771,1706,8108,34255,6391
1/19/2013 0:00,16201,11318,1958,2967,12252,1601,7647,32224,6169
1/19/2013 1:00,15644,10622,1858,2824,11894,1520,7227,30614,5872
1/19/2013 2:00,15321,10049,1782,2741,11737,1474,6924,29700,5713
1/19/2013 3:00,15226,9705,1749,2669,11632,1447,6742,29189,5675
1/19/2013 4:00,15229,9475,1729,2650,11716,1430,6688,28934,5605
1/19/2013 5:00,15302,9415,1733,2662,11922,1425,6665,29090,5687
1/19/2013 6:00,15645,9458,1786,2713,12327,1458,6842,29932,5841
1/19/2013 7:00,16082,9743,1866,2819,12855,1505,7026,31214,5951
1/19/2013 8:00,16655,10194,1951,2945,13335,1543,7344,32296,6175
1/19/2013 9:00,16838,10513,1992,2990,13408,1572,7440,33129,6277
1/19/2013 10:00,16662,10782,2011,3023,12891,1590,7559,33153,6262
1/19/2013 11:00,16243,11063,1998,2999,12227,1601,7586,32729,6086
1/19/2013 12:00,15713,11077,1961,2970,11526,1611,7480,31787,5854
1/19/2013 13:00,15228,10896,1901,2905,10895,1571,7244,30725,5666
1/19/2013 14:00,14575,10804,1842,2813,10327,1528,7075,29702,5376
1/19/2013 15:00,14208,10715,1778,2740,9928,1520,6943,29037,5212
1/19/2013 16:00,13951,10512,1742,2683,9756,1505,6847,28917,5124
1/19/2013 17:00,14198,10381,1746,2700,10075,1522,6910,29695,5157
1/19/2013 18:00,14981,10643,1824,2824,11029,1599,7344,32341,5498
1/19/2013 19:00,15716,11509,1949,3031,11597,1648,7691,33316,5793
1/19/2013 20:00,15801,11545,1941,3019,11533,1639,7570,32933,5783
1/19/2013 21:00,15728,11452,1906,2982,11453,1593,7481,32413,5750
1/19/2013 22:00,15434,11317,1854,2909,11194,1559,7275,31466,5565
1/19/2013 23:00,14937,11099,1778,2795,10742,1505,6957,29907,5332
1/20/2013 0:00,14356,10713,1688,2647,10267,1425,6561,28269,5067
1/20/2013 1:00,13885,10358,1609,2528,9868,1368,6240,26778,4855
1/20/2013 2:00,13669,10024,1564,2435,9684,1328,6021,25870,4731
1/20/2013 3:00,13559,9926,1522,2392,9603,1289,5910,25394,4670
1/20/2013 4:00,13595,9820,1526,2382,9578,1281,5914,25152,4647
1/20/2013 5:00,13668,9854,1557,2397,9676,1280,5933,25318,4701
1/20/2013 6:00,13987,9932,1615,2473,9942,1299,6094,25957,4780
1/20/2013 7:00,14325,10148,1714,2575,10379,1338,6366,26986,4920
1/20/2013 8:00,14984,10419,1814,2731,10820,1374,6687,27811,5137
1/20/2013 9:00,15446,10539,1878,2846,11016,1414,6933,28657,5313
1/20/2013 10:00,15551,10727,1928,2927,10895,1445,7258,28956,5354
1/20/2013 11:00,15356,10876,1934,2962,10469,1500,7498,28911,5358
1/20/2013 12:00,15118,10962,1934,2943,10011,1532,7539,28729,5316
1/20/2013 13:00,14938,11023,1934,2921,9706,1544,7609,28391,5293
1/20/2013 14:00,14790,11071,1890,2903,9537,1567,7619,28103,5228
1/20/2013 15:00,14607,11054,1868,2890,9325,1563,7533,27809,5205
1/20/2013 16:00,14591,11117,1843,2858,9146,1551,7535,28041,5208
1/20/2013 17:00,14922,11217,1901,2920,9373,1610,7768,29176,5363
1/20/2013 18:00,15871,11751,2042,3101,10360,1729,8204,32189,5787
1/20/2013 19:00,16791,12641,2174,3336,10940,1793,8478,33462,6219
1/20/2013 20:00,16878,12756,2163,3334,10988,1779,8397,33195,6198
1/20/2013 21:00,16902,12658,2136,3295,10866,1793,8283,32892,6179
1/20/2013 22:00,16598,12510,2083,3196,10606,1758,8123,32005,6031
1/20/2013 23:00,16152,12207,2027,3078,10344,1706,7863,30888,5869
1/21/2013 0:00,15685,11689,1957,2953,9882,1613,7518,29381,5659
1/21/2013 1:00,15450,11200,1908,2837,9657,1574,7258,28201,5557
1/21/2013 2:00,15382,10827,1875,2785,9625,1529,7168,27644,5442
1/21/2013 3:00,15370,10670,1856,2779,9790,1526,7089,27564,5489
1/21/2013 4:00,15469,10608,1873,2790,10065,1512,7140,27798,5569
1/21/2013 5:00,15832,10673,1916,2854,10582,1523,7252,28734,5720
1/21/2013 6:00,16729,10954,2032,3008,11352,1590,7573,30635,5970
1/21/2013 7:00,17837,11581,2191,3237,12232,1700,8146,33325,6466
1/21/2013 8:00,18900,12575,2352,3455,12733,1801,8686,35207,6778
1/21/2013 9:00,19177,13122,2409,3530,12792,1844,8885,35984,6886
1/21/2013 10:00,19201,13352,2470,3632,12507,1889,9043,36705,7052
1/21/2013 11:00,19046,13544,2522,3704,12166,1943,9200,36966,7136
1/21/2013 12:00,18701,13739,2531,3722,11806,1954,9260,36646,7068
1/21/2013 13:00,18590,13776,2540,3736,11433,1975,9272,36472,6958
1/21/2013 14:00,18491,13773,2550,3752,11051,1993,9294,36419,6867
1/21/2013 15:00,18274,13697,2534,3675,10616,1977,9230,35844,6737
1/21/2013 16:00,18115,13582,2519,3655,10436,1958,9131,35474,6670
1/21/2013 17:00,18425,13558,2531,3686,10714,1974,9174,36291,6757
1/21/2013 18:00,19351,13975,2646,3836,11819,2058,9563,38894,7095
1/21/2013 19:00,20241,14914,2775,4094,12438,2109,9907,39263,7430
1/21/2013 20:00,20447,14950,2787,4124,12448,2092,9785,38800,7395
1/21/2013 21:00,20365,14789,2757,4097,12289,2055,9738,38162,7430
1/21/2013 22:00,19985,14518,2675,3995,11892,2012,9422,36570,7211
1/21/2013 23:00,19320,14025,2547,3790,11264,1901,8945,34359,6885
1/22/2013 0:00,18625,13183,2430,3611,10720,1776,8533,32478,6612
1/22/2013 1:00,18286,12472,2366,3492,10504,1718,8260,31323,6497
1/22/2013 2:00,18170,11983,2323,3448,10590,1721,8152,30906,6484
1/22/2013 3:00,18137,11744,2303,3439,10883,1701,8003,31092,6567
1/22/2013 4:00,18276,11615,2299,3448,11319,1684,8044,31531,6619
1/22/2013 5:00,18729,11629,2351,3545,11993,1702,8173,32824,6825
1/22/2013 6:00,19579,11851,2483,3757,13266,1803,8563,35451,7252
1/22/2013 7:00,21105,12557,2684,4069,14796,1925,9288,39597,7777
1/22/2013 8:00,22097,13741,2836,4257,15405,2036,9840,41667,8157
1/22/2013 9:00,21971,14229,2813,4211,15112,2070,9895,41389,8128
1/22/2013 10:00,21628,14206,2798,4103,14706,2076,9973,40968,8012
1/22/2013 11:00,21241,14274,2756,4101,14376,2088,10006,40701,7979
1/22/2013 12:00,20883,14259,2719,4052,14019,2099,9970,40351,7834
1/22/2013 13:00,20732,14169,2676,3986,13705,2111,9967,39913,7787
1/22/2013 14:00,20302,14085,2636,3892,13434,2085,9951,39600,7699
1/22/2013 15:00,19967,13951,2583,3830,13221,2082,9878,39298,7602
1/22/2013 16:00,19696,13879,2543,3794,13314,2092,9661,39624,7525
1/22/2013 17:00,19980,13901,2548,3826,13964,2107,9738,41100,7718
1/22/2013 18:00,20949,14401,2652,3986,15316,2193,10037,44418,8155
1/22/2013 19:00,21906,15139,2791,4229,16059,2241,10359,45435,8473
1/22/2013 20:00,21896,15052,2757,4225,16154,2229,10318,45069,8457
1/22/2013 21:00,21713,14849,2715,4178,16104,2176,10137,44325,8314
1/22/2013 22:00,21178,14534,2633,4040,15668,2109,9812,42669,8072
1/22/2013 23:00,20261,13977,2490,3855,14902,2016,9282,40066,7679
1/23/2013 0:00,19596,13116,2367,3617,14318,1888,8848,37816,7393
1/23/2013 1:00,19114,12327,2305,3490,14053,1826,8501,36501,7206
1/23/2013 2:00,18897,11875,2262,3408,13991,1798,8336,35741,7139
1/23/2013 3:00,18754,11572,2226,3372,14212,1781,8209,35503,7121
1/23/2013 4:00,18891,11409,2228,3372,14337,1772,8260,35646,7166
1/23/2013 5:00,19243,11399,2268,3475,14888,1790,8331,36552,7322
1/23/2013 6:00,19956,11592,2407,3658,15953,1885,8706,38929,7662
1/23/2013 7:00,21347,12200,2614,3957,17254,2012,9435,42862,8159
1/23/2013 8:00,22253,13307,2729,4151,17623,2082,9919,44414,8495
1/23/2013 9:00,21980,13933,2701,4098,16932,2091,9970,43524,8286
1/23/2013 10:00,21549,13999,2729,4035,15844,2099,9978,42534,8091
1/23/2013 11:00,21203,14074,2698,4065,15185,2109,9995,41890,7948
1/23/2013 12:00,20941,14194,2666,4040,14587,2099,9891,41376,7795
1/23/2013 13:00,20635,14138,2643,4019,14195,2097,9844,40944,7714
1/23/2013 14:00,20340,14071,2634,3979,13975,2077,9784,40618,7602
1/23/2013 15:00,20083,14001,2613,3984,13731,2099,9701,40395,7608
1/23/2013 16:00,19983,13884,2589,3962,13690,2075,9622,40562,7551
1/23/2013 17:00,20083,13844,2616,3986,14104,2088,9597,41683,7708
1/23/2013 18:00,20712,14121,2694,4043,15063,2174,9873,44580,8058
1/23/2013 19:00,21142,14777,2753,4122,15537,2204,10200,45291,8226
1/23/2013 20:00,21011,14683,2707,4091,15458,2183,10090,44796,8167
1/23/2013 21:00,20680,14543,2649,4029,15099,2136,9990,43913,8048
1/23/2013 22:00,20256,14239,2553,3873,14527,2046,9619,42126,7740
1/23/2013 23:00,19255,13800,2409,3648,13662,1963,9085,39400,7302
1/24/2013 0:00,18299,12943,2265,3449,12889,1828,8559,36933,6993
1/24/2013 1:00,17757,12231,2192,3314,12508,1763,8239,35469,6806
1/24/2013 2:00,17489,11758,2161,3247,12446,1746,8041,34739,6726
1/24/2013 3:00,17374,11513,2156,3273,12486,1729,7934,34615,6734
1/24/2013 4:00,17515,11423,2160,3288,12731,1731,7962,34775,6782
1/24/2013 5:00,17770,11436,2228,3392,13136,1753,8050,35620,6928
1/24/2013 6:00,18759,11691,2367,3606,14085,1831,8458,37946,7271
1/24/2013 7:00,20219,12382,2597,3941,15316,1969,9186,41624,7780
1/24/2013 8:00,21279,13548,2730,4122,15971,2049,9652,43413,8011
1/24/2013 9:00,21116,14077,2704,4089,15962,2049,9631,43078,7985
1/24/2013 10:00,20860,14092,2682,4026,15615,2055,9627,42013,7799
1/24/2013 11:00,20773,14104,2638,3952,15428,2066,9624,41124,7600
1/24/2013 12:00,20388,14057,2572,3855,15116,2073,9497,40468,7572
1/24/2013 13:00,19870,13934,2513,3765,14877,2084,9430,39970,7529
1/24/2013 14:00,19666,13764,2461,3728,14742,2065,9338,39757,7380
1/24/2013 15:00,19266,13637,2410,3687,14682,2056,9234,39472,7273
1/24/2013 16:00,19043,13509,2397,3657,14603,2046,9053,39613,7284
1/24/2013 17:00,19315,13482,2408,3686,14943,2041,9187,40889,7450
1/24/2013 18:00,20215,13933,2514,3829,16102,2137,9566,43983,7871
1/24/2013 19:00,21198,14623,2639,4056,16664,2151,9981,44896,8179
1/24/2013 20:00,21334,14509,2628,4063,16611,2151,10032,44516,8216
1/24/2013 21:00,21418,14337,2608,4037,16466,2117,9956,43810,8174
1/24/2013 22:00,20921,14021,2540,3923,16103,2048,9641,41981,7935
1/24/2013 23:00,20078,13508,2403,3714,15382,1963,9125,39549,7668
1/25/2013 0:00,19205,12609,2259,3501,14878,1852,8611,37433,7269
1/25/2013 1:00,18576,11850,2180,3363,14586,1778,8247,36009,7086
1/25/2013 2:00,18176,11352,2133,3272,14568,1745,8048,35368,6985
1/25/2013 3:00,18080,11065,2107,3237,14646,1696,7955,35172,6951
1/25/2013 4:00,18114,10877,2096,3237,14811,1711,7875,35367,7013
1/25/2013 5:00,18377,10842,2143,3305,15137,1722,7966,36175,7138
1/25/2013 6:00,19057,11102,2256,3463,16019,1796,8308,38304,7425
1/25/2013 7:00,20224,11767,2462,3753,17192,1936,9090,41893,7910
1/25/2013 8:00,21164,12848,2593,3926,17592,2024,9642,43551,8107
1/25/2013 9:00,21112,13324,2592,3954,17181,2021,9652,43356,8058
1/25/2013 10:00,21244,13411,2601,3956,16594,2062,9853,43129,8019
1/25/2013 11:00,21402,13591,2616,4003,16236,2096,9940,42703,8017
1/25/2013 12:00,21400,13661,2583,3995,15936,2125,9940,42151,7945
1/25/2013 13:00,21269,13577,2539,3960,15796,2125,9814,41720,7949
1/25/2013 14:00,20951,13473,2491,3896,15757,2109,9713,41338,7811
1/25/2013 15:00,20574,13425,2445,3814,15909,2064,9513,41136,7819
1/25/2013 16:00,20139,13313,2395,3763,16047,2036,9319,41437,7753
1/25/2013 17:00,19933,13213,2387,3747,16450,2002,9259,42263,7654
1/25/2013 18:00,20277,13399,2438,3819,17117,2085,9506,44257,7894
1/25/2013 19:00,20552,14005,2522,3934,17097,2116,9830,44515,8032
1/25/2013 20:00,20186,13892,2479,3857,16594,2051,9695,43642,7908
1/25/2013 21:00,19769,13699,2430,3762,16003,2002,9526,42644,7707
1/25/2013 22:00,19146,13333,2347,3646,15381,1929,9224,40948,7407
1/25/2013 23:00,18265,12933,2217,3469,14610,1846,8791,38727,7058
1/26/2013 0:00,17310,12175,2096,3305,13920,1737,8226,36537,6703
1/26/2013 1:00,16806,11497,1995,3182,13518,1667,7830,34964,6475
1/26/2013 2:00,16455,11026,1930,3116,13368,1619,7579,34158,6353
1/26/2013 3:00,16197,10731,1909,3079,13376,1604,7404,33684,6326
1/26/2013 4:00,16246,10568,1896,3066,13419,1570,7365,33423,6281
1/26/2013 5:00,16354,10551,1921,3106,13682,1569,7407,33595,6320
1/26/2013 6:00,16635,10661,1961,3180,13984,1593,7548,34265,6422
1/26/2013 7:00,17181,10978,2040,3305,14504,1642,7806,35520,6572
1/26/2013 8:00,17724,11478,2132,3452,14913,1712,8099,36791,6784
1/26/2013 9:00,18118,11684,2198,3515,15350,1744,8278,38063,7006
1/26/2013 10:00,18402,11887,2242,3570,15133,1809,8464,38620,7168
1/26/2013 11:00,18333,11952,2254,3602,14714,1818,8435,38337,7071
1/26/2013 12:00,18010,11896,2203,3521,14234,1818,8389,37565,6920
1/26/2013 13:00,17656,11742,2145,3425,13707,1827,8309,36425,6738
1/26/2013 14:00,17450,11538,2081,3287,13062,1816,8232,35224,6610
1/26/2013 15:00,17166,11270,2056,3176,12774,1799,8161,34688,6530
1/26/2013 16:00,17007,11016,2057,3117,12773,1786,8116,34763,6499
1/26/2013 17:00,17159,10997,2077,3115,13099,1797,8186,35891,6574
1/26/2013 18:00,17780,11306,2158,3254,13939,1853,8477,38639,6899
1/26/2013 19:00,18378,12327,2266,3493,14440,1902,8782,39652,7048
1/26/2013 20:00,18292,12531,2234,3503,14411,1881,8684,39344,6947
1/26/2013 21:00,18176,12378,2213,3489,14266,1868,8580,38727,6811
1/26/2013 22:00,17843,12183,2154,3429,13929,1822,8304,37755,6641
1/26/2013 23:00,17284,11828,2077,3314,13344,1758,7974,36249,6381
1/27/2013 0:00,16731,11313,1996,3203,12785,1697,7590,34679,6139
1/27/2013 1:00,16238,10753,1915,3117,12319,1643,7328,33455,5964
1/27/2013 2:00,16099,10331,1882,3068,12165,1610,7159,32823,5856
1/27/2013 3:00,16136,10081,1866,3052,12104,1568,7092,32627,5806
1/27/2013 4:00,16209,9880,1862,3035,12164,1563,7072,32586,5796
1/27/2013 5:00,16292,9852,1887,3076,12356,1573,7078,32859,5893
1/27/2013 6:00,16689,9863,1926,3100,12767,1593,7281,33540,6035
1/27/2013 7:00,17286,10028,2000,3185,13415,1640,7496,34635,6239
1/27/2013 8:00,17974,10250,2083,3300,13892,1638,7727,35546,6538
1/27/2013 9:00,18329,10364,2133,3352,14130,1660,7845,36080,6736
1/27/2013 10:00,18023,10611,2141,3335,13788,1686,7905,35618,6629
1/27/2013 11:00,17446,10927,2131,3344,13186,1684,7893,34880,6462
1/27/2013 12:00,16879,11065,2093,3365,12633,1681,7862,34173,6306
1/27/2013 13:00,16442,11203,2052,3321,12176,1685,7829,33437,6116
1/27/2013 14:00,16111,11212,1994,3262,11790,1666,7787,32659,5948
1/27/2013 15:00,15854,11322,1993,3220,11456,1652,7696,32431,5854
1/27/2013 16:00,15908,11352,1996,3209,11492,1661,7735,32620,5830
1/27/2013 17:00,16262,11614,2036,3267,12037,1690,7853,33827,6025
1/27/2013 18:00,17066,12143,2137,3422,13115,1798,8298,36914,6381
1/27/2013 19:00,17788,12706,2245,3538,13817,1845,8711,38547,6720
1/27/2013 20:00,17796,12613,2220,3465,13871,1821,8638,38491,6746
1/27/2013 21:00,17606,12443,2175,3421,13778,1817,8545,37985,6736
1/27/2013 22:00,17027,12079,2095,3296,13407,1795,8276,36672,6538
1/27/2013 23:00,16409,11634,2004,3108,12751,1712,7907,34651,6195
1/28/2013 0:00,15869,10950,1942,2929,12161,1631,7591,32652,5909
1/28/2013 1:00,15516,10369,1870,2800,11756,1553,7299,31323,5732
1/28/2013 2:00,15166,9926,1825,2710,11489,1523,7179,30582,5694
1/28/2013 3:00,15207,9581,1781,2644,11401,1507,7093,30213,5652
1/28/2013 4:00,15178,9490,1782,2644,11519,1496,7081,30224,5687
1/28/2013 5:00,15380,9450,1809,2689,11787,1546,7210,30923,5853
1/28/2013 6:00,16067,9712,1931,2870,12703,1608,7584,33061,6119
1/28/2013 7:00,17506,10351,2150,3182,13760,1719,8360,36427,6454
1/28/2013 8:00,18358,11551,2286,3371,14358,1812,8866,38463,6843
1/28/2013 9:00,18424,12167,2269,3331,14573,1882,8951,39013,6931
1/28/2013 10:00,18217,12211,2280,3330,14526,1891,9006,39413,6983
1/28/2013 11:00,17908,12260,2273,3394,14357,1907,9028,39551,6967
1/28/2013 12:00,17575,12253,2261,3387,13928,1904,9020,39640,6923
1/28/2013 13:00,17314,12178,2249,3375,13356,1875,8971,39451,6771
1/28/2013 14:00,16983,12050,2225,3309,12816,1876,8965,39145,6744
1/28/2013 15:00,16632,11990,2187,3299,12299,1864,8803,38580,6598
1/28/2013 16:00,16410,11785,2160,3288,11879,1868,8735,38423,6533
1/28/2013 17:00,16461,11704,2160,3276,11992,1852,8721,38915,6574
1/28/2013 18:00,16937,12012,2234,3358,12603,1908,8914,40514,6823
1/28/2013 19:00,17251,12830,2271,3448,13054,1886,9040,40595,6893
1/28/2013 20:00,17148,12828,2231,3404,12754,1886,8855,39620,6778
1/28/2013 21:00,16910,12651,2164,3321,12469,1849,8582,38360,6596
1/28/2013 22:00,16266,12356,2071,3133,11682,1777,8173,36096,6303
1/28/2013 23:00,15319,11834,1926,2934,10761,1667,7651,33259,5837
1/29/2013 0:00,14547,11084,1788,2727,9927,1597,7153,30631,5462
1/29/2013 1:00,13807,10329,1696,2553,9451,1499,6876,28973,5144
1/29/2013 2:00,13445,9785,1641,2458,9154,1455,6692,28121,4996
1/29/2013 3:00,13243,9414,1592,2407,9109,1410,6590,27628,4984
1/29/2013 4:00,13217,9179,1585,2388,9116,1431,6536,27643,4903
1/29/2013 5:00,13401,9048,1635,2452,9485,1427,6681,28341,4992
1/29/2013 6:00,14163,9190,1747,2653,10334,1507,7099,30514,5319
1/29/2013 7:00,15631,9816,1962,2944,11571,1657,7868,34112,5804
1/29/2013 8:00,16355,11015,2097,3108,11878,1754,8384,35843,6117
1/29/2013 9:00,16187,11686,2073,3050,11481,1797,8407,35269,5925
1/29/2013 10:00,15870,11749,2061,3044,10934,1830,8490,34627,5860
1/29/2013 11:00,15718,11796,2058,3029,10498,1788,8505,34138,5794
1/29/2013 12:00,15425,11951,2046,2992,10089,1752,8495,33421,5713
1/29/2013 13:00,15275,11931,2035,2967,9886,1770,8402,32830,5570
1/29/2013 14:00,15180,11939,2021,2948,9790,1783,8397,32517,5452
1/29/2013 15:00,14929,11883,2000,2934,9629,1752,8271,32145,5406
1/29/2013 16:00,14715,11929,1966,2917,9537,1747,8227,32030,5319
1/29/2013 17:00,14723,11932,1967,2917,9608,1748,8212,32671,5333
1/29/2013 18:00,15249,12292,2021,2985,10272,1786,8374,34931,5587
1/29/2013 19:00,15770,12691,2118,3149,10827,1849,8645,35611,5920
1/29/2013 20:00,15789,12559,2111,3130,10656,1807,8522,35110,5915
